Airline ID,Departures Performed,Distance, Available Seats, Transported Passengers,Carrier Name,Year,Month ,Day,From - To City,Date,Weekend / Weekday
20455,1,71,9,0,Grant Aviation,2012,9,23,"Bethel, AK - Russian Mission, AK",23-09-2012,Weekend
20225,1,59,9,0,Peninsula Airways Inc.,2012,8,20,"Levelock, AK - Dillingham, AK",20-08-2012,Weekday
20336,1,312,9,0,Hageland Aviation Service,2012,2,5,"Barter Island, AK - Barrow, AK",05-02-2012,Weekend
20336,1,93,9,0,Hageland Aviation Service,2012,2,13,"Grayling, AK - Aniak, AK",13-02-2012,Weekday
20336,1,24,9,0,Hageland Aviation Service,2012,8,24,"Bethel, AK - Kasigluk, AK",24-08-2012,Weekday
20455,1,46,9,0,Grant Aviation,2012,2,12,"Chefornak, AK - Kwigillingok, AK",12-02-2012,Weekend
20225,1,43,9,0,Peninsula Airways Inc.,2012,8,15,"Togiak, AK - Goodnews Bay, AK",15-08-2012,Weekday
20336,1,42,9,0,Hageland Aviation Service,2012,9,17,"Anchorage, AK - Palmer, AK",17-09-2012,Weekday
20331,1,153,9,0,Bering Air Inc.,2012,2,1,"Buckland, AK - Kivalina, AK",01-02-2012,Weekday
20336,1,249,9,0,Hageland Aviation Service,2012,3,3,"Anaktuvuk Pass, AK - Barrow, AK",03-03-2012,Weekend
20455,1,41,9,0,Grant Aviation,2012,12,15,"Tuntutuliak, AK - Bethel, AK",15-12-2012,Weekend
20331,1,167,9,0,Bering Air Inc.,2012,6,10,"Teller, AK - Shaktoolik, AK",10-06-2012,Weekend
20336,1,96,9,0,Hageland Aviation Service,2012,5,14,"Kipnuk, AK - Bethel, AK",14-05-2012,Weekday
20336,1,266,9,0,Hageland Aviation Service,2012,11,9,"Sleetmute, AK - Palmer, AK",09-11-2012,Weekday
20336,1,159,9,0,Hageland Aviation Service,2012,2,14,"McGrath, AK - Aniak, AK",14-02-2012,Weekday
20336,1,56,9,0,Hageland Aviation Service,2012,9,12,"Kotzebue, AK - Deering, AK",12-09-2012,Weekday
20336,1,80,9,0,Hageland Aviation Service,2012,5,1,"Bethel, AK - Kwigillingok, AK",01-05-2012,Weekday
20336,1,96,9,0,Hageland Aviation Service,2012,4,12,"Newtok, AK - Bethel, AK",12-04-2012,Weekday
20225,1,193,9,0,Peninsula Airways Inc.,2012,4,13,"Dillingham, AK - Chignik, AK",13-04-2012,Weekday
20336,1,149,9,0,Hageland Aviation Service,2012,7,6,"Unalakleet, AK - St. Mary's, AK",06-07-2012,Weekday
20336,1,314,9,0,Hageland Aviation Service,2012,5,26,"Point Hope, AK - Barrow, AK",26-05-2012,Weekend
20455,1,43,9,0,Grant Aviation,2012,7,12,"Ekwok, AK - Dillingham, AK",12-07-2012,Weekday
20333,1,97,9,0,Wright Air Service,2012,6,28,"Allakaket, AK - Tanana, AK",28-06-2012,Weekday
20336,1,164,9,0,Hageland Aviation Service,2012,9,22,"Unalakleet, AK - Aniak, AK",22-09-2012,Weekend
20455,1,87,9,0,Grant Aviation,2012,2,7,"Pilot Station, AK - Bethel, AK",07-02-2012,Weekday
20336,1,56,9,0,Hageland Aviation Service,2012,7,8,"Deering, AK - Kotzebue, AK",08-07-2012,Weekend
20455,1,14,9,0,Grant Aviation,2012,10,10,"Toksook, AK - Nightmute, AK",10-10-2012,Weekday
20336,1,77,9,0,Hageland Aviation Service,2012,7,16,"Anvik, AK - Aniak, AK",16-07-2012,Weekday
20336,1,42,9,0,Hageland Aviation Service,2012,11,8,"Anchorage, AK - Palmer, AK",08-11-2012,Weekday
20336,1,100,9,0,Hageland Aviation Service,2012,12,25,"St. Mary's, AK - Hooper Bay, AK",25-12-2012,Weekday
20455,1,63,9,0,Grant Aviation,2012,5,14,"St. Mary's, AK - Emmonak, AK",14-05-2012,Weekday
20331,1,75,9,0,Bering Air Inc.,2012,1,5,"Buckland, AK - Kotzebue, AK",05-01-2012,Weekday
20225,1,144,9,0,Peninsula Airways Inc.,2012,3,19,"Nulato, AK - McGrath, AK",19-03-2012,Weekday
20336,1,32,9,0,Hageland Aviation Service,2012,10,9,"Unalakleet, AK - Shaktoolik, AK",09-10-2012,Weekday
20455,1,102,9,0,Grant Aviation,2012,12,5,"Emmonak, AK - Marshall, AK",05-12-2012,Weekday
20455,1,94,9,0,Grant Aviation,2012,2,2,"Chevak, AK - Emmonak, AK",02-02-2012,Weekday
20336,1,145,9,0,Hageland Aviation Service,2012,8,27,"Scammon Bay, AK - Bethel, AK",27-08-2012,Weekday
20336,1,59,9,0,Hageland Aviation Service,2012,11,23,"Teller, AK - Nome, AK",23-11-2012,Weekday
20455,1,95,9,0,Grant Aviation,2012,10,20,"Chefornak, AK - Bethel, AK",20-10-2012,Weekend
20225,1,84,9,0,Peninsula Airways Inc.,2012,2,17,"Pilot Point, AK - King Salmon, AK",17-02-2012,Weekday
20336,1,268,9,0,Hageland Aviation Service,2012,7,28,"Galena, AK - Fairbanks, AK",28-07-2012,Weekend
20336,1,24,9,0,Hageland Aviation Service,2012,11,5,"Russian Mission, AK - Marshall, AK",05-11-2012,Weekday
20336,1,47,9,0,Hageland Aviation Service,2012,8,22,"Unalakleet, AK - St. Michael, AK",22-08-2012,Weekday
20336,1,100,9,0,Hageland Aviation Service,2012,7,19,"Hooper Bay, AK - St. Mary's, AK",19-07-2012,Weekday
20455,1,240,9,0,Grant Aviation,2012,8,19,"Sleetmute, AK - Anchorage, AK",19-08-2012,Weekend
20336,1,171,9,0,Hageland Aviation Service,2012,8,8,"Umiat, AK - Barrow, AK",08-08-2012,Weekday
20336,1,83,9,0,Hageland Aviation Service,2012,11,27,"Chevak, AK - St. Mary's, AK",27-11-2012,Weekday
20455,1,55,9,0,Grant Aviation,2012,2,24,"Chefornak, AK - Newtok, AK",24-02-2012,Weekday
20336,1,181,9,0,Hageland Aviation Service,2012,11,1,"Huslia, AK - Unalakleet, AK",01-11-2012,Weekday
20336,1,102,9,0,Hageland Aviation Service,2013,1,22,"Emmonak, AK - Marshall, AK",22-01-2013,Weekday
20336,1,106,9,0,Hageland Aviation Service,2013,1,3,"St. Michael, AK - St. Mary's, AK",03-01-2013,Weekday
20331,1,126,9,0,Bering Air Inc.,2013,2,22,"St. Michael, AK - Nome, AK",22-02-2013,Weekday
20336,1,208,9,0,Hageland Aviation Service,2013,3,25,"Hooper Bay, AK - Nome, AK",25-03-2013,Weekday
20336,1,64,9,0,Hageland Aviation Service,2013,1,3,"Brevig Mission, AK - Nome, AK",03-01-2013,Weekday
20225,1,40,9,0,Peninsula Airways Inc.,2013,5,13,"Bartletts, AK - King Salmon, AK",13-05-2013,Weekday
20331,1,222,9,0,Bering Air Inc.,2013,2,4,"Kiana, AK - Nome, AK",04-02-2013,Weekday
20331,1,59,9,0,Bering Air Inc.,2013,4,7,"Teller, AK - Nome, AK",07-04-2013,Weekend
20336,1,43,9,0,Hageland Aviation Service,2013,2,4,"Kotzebue, AK - Noorvik, AK",04-02-2013,Weekday
20336,1,354,9,0,Hageland Aviation Service,2013,2,15,"Nulato, AK - Anchorage, AK",15-02-2013,Weekday
20333,1,8,9,0,Wright Air Service,2013,5,17,"Shungnak, AK - Kobuk, AK",17-05-2013,Weekday
20336,1,16,9,0,Hageland Aviation Service,2013,6,2,"Akiachak, AK - Bethel, AK",02-06-2013,Weekend
20336,1,207,9,0,Hageland Aviation Service,2013,2,4,"Scammon Bay, AK - Unalakleet, AK",04-02-2013,Weekday
20336,1,86,9,0,Hageland Aviation Service,2013,1,21,"Alakanuk, AK - Chevak, AK",21-01-2013,Weekday
20336,1,67,9,0,Hageland Aviation Service,2013,2,6,"Kongiganak, AK - Bethel, AK",06-02-2013,Weekday
20455,1,100,9,0,Grant Aviation,2013,4,4,"Nightmute, AK - Bethel, AK",04-04-2013,Weekday
20336,1,40,9,0,Hageland Aviation Service,2013,2,8,"Eek, AK - Bethel, AK",08-02-2013,Weekday
20336,1,253,9,0,Hageland Aviation Service,2013,4,18,"Nome, AK - Galena, AK",18-04-2013,Weekday
20336,1,41,9,0,Hageland Aviation Service,2013,1,26,"Kotlik, AK - Alakanuk, AK",26-01-2013,Weekend
20331,1,79,9,0,Bering Air Inc.,2013,5,4,"Elim, AK - St. Michael, AK",04-05-2013,Weekend
20333,1,144,9,0,Wright Air Service,2013,1,7,"Fort Yukon, AK - Fairbanks, AK",07-01-2013,Weekday
20323,1,254,9,0,Warbelow,2013,5,27,"Anaktuvuk Pass, AK - Fairbanks, AK",27-05-2013,Weekday
20336,1,27,9,0,Hageland Aviation Service,2013,5,16,"Crooked Creek, AK - Red Devil, AK",16-05-2013,Weekday
20455,1,128,9,0,Grant Aviation,2013,4,22,"Quinhagak, AK - Dillingham, AK",22-04-2013,Weekday
20225,1,220,9,0,Peninsula Airways Inc.,2013,3,26,"McGrath, AK - Anchorage, AK",26-03-2013,Weekday
20333,1,225,9,0,Wright Air Service,2013,1,10,"Ruby, AK - Fairbanks, AK",10-01-2013,Weekday
20455,1,101,9,0,Grant Aviation,2013,6,15,"Bethel, AK - St. Mary's, AK",15-06-2013,Weekend
20455,1,11,9,0,Grant Aviation,2013,6,7,"Bethel, AK - Napakiak, AK",07-06-2013,Weekday
20340,1,25,9,0,"SeaPort Airlines, Inc. d/b/a Wings of Alaska",2013,7,18,"Gustavus, AK - Hoonah, AK",18-07-2013,Weekday
20340,1,153,9,0,"SeaPort Airlines, Inc. d/b/a Wings of Alaska",2013,7,26,"Wrangell, AK - Juneau, AK",26-07-2013,Weekday
20331,1,203,9,0,Bering Air Inc.,2013,8,22,"Allakaket, AK - Selawik, AK",22-08-2013,Weekday
20336,1,16,9,0,Hageland Aviation Service,2013,7,5,"St. Mary's, AK - Pilot Station, AK",05-07-2013,Weekday
20225,1,165,9,0,Peninsula Airways Inc.,2013,7,6,"Kodiak, AK - King Salmon, AK",06-07-2013,Weekend
20225,1,174,9,0,Peninsula Airways Inc.,2013,7,8,"Kwigillingok, AK - Dillingham, AK",08-07-2013,Weekday
20225,1,55,9,0,Peninsula Airways Inc.,2013,9,23,"Ekwok, AK - King Salmon, AK",23-09-2013,Weekday
20333,1,90,9,0,Wright Air Service,2013,9,4,"Stevens Village, AK - Fairbanks, AK",04-09-2013,Weekday
20455,1,13,9,0,Grant Aviation,2013,9,17,"Bethel, AK - Kwethluk, AK",17-09-2013,Weekday
20455,1,101,9,0,Grant Aviation,2013,9,26,"St. Mary's, AK - Bethel, AK",26-09-2013,Weekday
20455,1,136,9,0,Grant Aviation,2013,10,9,"Iliamna, AK - Dillingham, AK",09-10-2013,Weekday
20331,1,150,9,0,Bering Air Inc.,2013,11,7,"Point Hope, AK - Kotzebue, AK",07-11-2013,Weekday
20333,1,300,9,0,Wright Air Service,2013,12,23,"Fairbanks, AK - Shungnak, AK",23-12-2013,Weekday
20455,1,45,9,0,Grant Aviation,2013,12,23,"Kwigillingok, AK - Eek, AK",23-12-2013,Weekday
20336,1,165,9,0,Hageland Aviation Service,2013,12,9,"New Stuyahok, AK - Aniak, AK",09-12-2013,Weekday
20336,1,29,9,0,Hageland Aviation Service,2013,12,1,"Scammon Bay, AK - Hooper Bay, AK",01-12-2013,Weekend
20336,1,37,9,0,Hageland Aviation Service,2013,12,6,"Tuluksak, AK - Bethel, AK",06-12-2013,Weekday
20225,1,332,9,0,Peninsula Airways Inc.,2013,12,11,"Cold Bay, AK - King Salmon, AK",11-12-2013,Weekday
20455,1,74,9,0,Grant Aviation,2013,11,10,"Emmonak, AK - Scammon Bay, AK",10-11-2013,Weekend
20336,1,61,9,0,Hageland Aviation Service,2013,11,26,"Alakanuk, AK - St. Mary's, AK",26-11-2013,Weekday
20336,1,24,9,0,Hageland Aviation Service,2013,11,17,"Bethel, AK - Kasigluk, AK",17-11-2013,Weekend
20336,1,110,9,0,Hageland Aviation Service,2013,11,2,"Pilot Station, AK - Hooper Bay, AK",02-11-2013,Weekend
20336,1,122,9,0,Hageland Aviation Service,2013,11,15,"Shishmaref, AK - Nome, AK",15-11-2013,Weekday
20336,1,74,9,0,Hageland Aviation Service,2013,11,21,"Unalakleet, AK - Koyuk, AK",21-11-2013,Weekday
20225,1,44,9,0,Peninsula Airways Inc.,2013,11,10,"Twin Hills, AK - Manokotak, AK",10-11-2013,Weekend
20336,1,85,9,0,Hageland Aviation Service,2013,10,14,"Alakanuk, AK - Chevak, AK",14-10-2013,Weekday
20336,1,122,9,0,Hageland Aviation Service,2013,10,25,"Bethel, AK - Platinum, AK",25-10-2013,Weekday
20333,1,325,9,0,Wright Air Service,2008,8,4,"Kaltag, AK - Fairbanks, AK",04-08-2008,Weekday
20333,1,158,9,0,Wright Air Service,2008,12,7,"Venetie, AK - Fairbanks, AK",07-12-2008,Weekend
20333,1,144,9,0,Wright Air Service,2008,8,28,"Fairbanks, AK - Fort Yukon, AK",28-08-2008,Weekday
20333,1,22,9,0,Wright Air Service,2008,9,25,"Kalakaket, AK - Galena, AK",25-09-2008,Weekday
20333,1,239,9,0,Wright Air Service,2008,1,9,"Arctic Village, AK - Fairbanks, AK",09-01-2008,Weekday
20333,1,239,9,0,Wright Air Service,2008,5,17,"Arctic Village, AK - Fairbanks, AK",17-05-2008,Weekend
20333,1,302,9,0,Wright Air Service,2008,10,26,"Nulato, AK - Fairbanks, AK",26-10-2008,Weekend
20333,1,338,9,0,Wright Air Service,2008,6,23,"Kavik River, AK - Fairbanks, AK",23-06-2008,Weekday
20333,1,268,9,0,Wright Air Service,2009,6,2,"Galena, AK - Fairbanks, AK",02-06-2009,Weekday
20333,1,92,9,0,Wright Air Service,2009,3,3,"Central, AK - Beaver, AK",03-03-2009,Weekday
20333,1,108,9,0,Wright Air Service,2009,3,15,"Beaver, AK - Fairbanks, AK",15-03-2009,Weekend
20333,1,269,9,0,Wright Air Service,2010,6,11,"McGrath, AK - Fairbanks, AK",11-06-2010,Weekday
20333,1,120,9,0,Wright Air Service,2010,6,3,"Huslia, AK - Allakaket, AK",03-06-2010,Weekday
20333,1,67,9,0,Wright Air Service,2011,4,20,"Koyukuk, AK - Ruby, AK",20-04-2011,Weekday
20333,1,7,9,0,Wright Air Service,2011,8,2,"Fairbanks, AK - Fairbanks, AK",02-08-2011,Weekday
20333,1,103,9,0,Wright Air Service,2011,8,14,"Ruby, AK - Tanana, AK",14-08-2011,Weekend
20333,1,187,9,0,Wright Air Service,2012,2,3,"Utopia, AK - Fairbanks, AK",03-02-2012,Weekday
20333,1,254,9,0,Wright Air Service,2012,7,17,"Huslia, AK - Fairbanks, AK",17-07-2012,Weekday
20333,1,81,9,0,Wright Air Service,2012,2,26,"Arctic Village, AK - Venetie, AK",26-02-2012,Weekend
20333,1,61,9,0,Wright Air Service,2012,10,5,"Kaltag, AK - Galena, AK",05-10-2012,Weekday
20333,1,187,9,0,Wright Air Service,2012,7,23,"Utopia, AK - Fairbanks, AK",23-07-2012,Weekday
20333,1,325,9,0,Wright Air Service,2013,2,13,"Kaltag, AK - Fairbanks, AK",13-02-2013,Weekday
20408,1,269,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2008,7,15,"McGrath, AK - Fairbanks, AK",15-07-2008,Weekday
20408,1,261,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2008,8,4,"Fairbanks, AK - Anchorage, AK",04-08-2008,Weekday
20408,1,144,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2009,8,22,"Fort Yukon, AK - Fairbanks, AK",22-08-2009,Weekend
20408,1,81,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2009,7,10,"Venetie, AK - Arctic Village, AK",10-07-2009,Weekday
20408,1,198,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2010,10,16,"Eagle, AK - Fairbanks, AK",16-10-2010,Weekend
20408,1,53,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2010,2,21,"Venetie, AK - Beaver, AK",21-02-2010,Weekend
20408,1,269,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2010,6,1,"McGrath, AK - Fairbanks, AK",01-06-2010,Weekday
20408,1,0,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2010,1,10,"Fairbanks, AK - Fairbanks, AK",10-01-2010,Weekend
20408,1,158,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2011,3,9,"Venetie, AK - Fairbanks, AK",09-03-2011,Weekday
20408,1,49,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2011,5,19,"Utopia, AK - Allakaket, AK",19-05-2011,Weekday
20408,1,301,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2011,9,25,"Bettles, AK - Kotzebue, AK",25-09-2011,Weekend
20408,1,79,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2011,12,14,"Venetie, AK - Arctic Village, AK",14-12-2011,Weekday
20408,1,0,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2013,6,21,"Venetie, AK - Venetie, AK",21-06-2013,Weekday
20408,1,76,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2013,10,13,"Venetie, AK - Chalkyitsik, AK",13-10-2013,Weekend
20408,1,108,9,0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,2013,10,12,"Beaver, AK - Fairbanks, AK",12-10-2013,Weekend
20331,1,0,9,0,Bering Air Inc.,2008,7,6,"Kotzebue, AK - Kotzebue, AK",06-07-2008,Weekend
20455,1,18,9,0,Grant Aviation,2008,10,15,"Hooper Bay, AK - Cape Romanzof, AK",15-10-2008,Weekday
20323,1,128,9,0,Warbelow,2008,3,27,"Tanana, AK - Huslia, AK",27-03-2008,Weekday
20331,1,80,9,0,Bering Air Inc.,2008,3,22,"Red Dog, AK - Kotzebue, AK",22-03-2008,Weekend
20331,1,15,9,0,Bering Air Inc.,2008,11,18,"Port Clarence, AK - Teller, AK",18-11-2008,Weekday
20331,1,5,9,0,Bering Air Inc.,2008,5,21,"Brevig Mission, AK - Teller, AK",21-05-2008,Weekday
20455,1,31,9,0,Grant Aviation,2008,7,19,"Toksook, AK - Newtok, AK",19-07-2008,Weekend
20331,1,74,9,0,Bering Air Inc.,2008,3,14,"Koyuk, AK - Unalakleet, AK",14-03-2008,Weekday
20323,1,145,9,0,Warbelow,2008,11,18,"Galena, AK - Tanana, AK",18-11-2008,Weekday
20331,1,162,9,0,Bering Air Inc.,2008,6,9,"Savoonga, AK - Nome, AK",09-06-2008,Weekday
20455,1,94,9,0,Grant Aviation,2008,4,27,"Chevak, AK - Emmonak, AK",27-04-2008,Weekend
20455,1,60,9,0,Grant Aviation,2008,9,19,"Kenai, AK - Anchorage, AK",19-09-2008,Weekday
20331,1,95,9,0,Bering Air Inc.,2008,1,11,"Elim, AK - Nome, AK",11-01-2008,Weekday
20346,1,120,9,0,Iliamna Air Taxi,2008,9,20,"Iliamna, AK - Homer, AK",20-09-2008,Weekend
20331,1,0,9,0,Bering Air Inc.,2008,10,17,"Nome, AK - Nome, AK",17-10-2008,Weekday
20225,1,71,9,0,Peninsula Airways Inc.,2008,2,25,"Dillingham, AK - King Salmon, AK",25-02-2008,Weekday
20455,1,130,9,0,Grant Aviation,2008,2,4,"Bethel, AK - Togiak, AK",04-02-2008,Weekday
20346,1,236,9,0,Iliamna Air Taxi,2008,2,12,"Iliamna, AK - Port Heiden, AK",12-02-2008,Weekday
20331,1,23,9,0,Bering Air Inc.,2008,10,15,"Shungnak, AK - Ambler, AK",15-10-2008,Weekday
20455,1,484,9,0,Grant Aviation,2008,5,24,"Emmonak, AK - Anchorage, AK",24-05-2008,Weekend
20331,1,45,9,0,Bering Air Inc.,2008,6,10,"Brevig Mission, AK - Tin City, AK",10-06-2008,Weekday
20331,1,150,9,0,Bering Air Inc.,2008,10,18,"Point Hope, AK - Kotzebue, AK",18-10-2008,Weekend
20331,1,130,9,0,Bering Air Inc.,2008,4,5,"Kotzebue, AK - Ambler, AK",05-04-2008,Weekend
20331,1,130,9,0,Bering Air Inc.,2009,8,19,"Ambler, AK - Kotzebue, AK",19-08-2009,Weekday
20323,1,173,9,0,Warbelow,2009,8,15,"Chalkyitsik, AK - Fairbanks, AK",15-08-2009,Weekend
20455,1,18,9,0,Grant Aviation,2009,9,27,"Hooper Bay, AK - Cape Romanzof, AK",27-09-2009,Weekend
20455,1,54,9,0,Grant Aviation,2009,3,9,"Mountain Village, AK - Emmonak, AK",09-03-2009,Weekday
20331,1,150,9,0,Bering Air Inc.,2009,11,25,"Point Hope, AK - Kotzebue, AK",25-11-2009,Weekday
20455,1,158,9,0,Grant Aviation,2009,6,12,"Manokotak, AK - Bethel, AK",12-06-2009,Weekday
20323,1,82,9,0,Warbelow,2009,8,2,"Rampart, AK - Fairbanks, AK",02-08-2009,Weekend
20331,1,19,9,0,Bering Air Inc.,2009,11,19,"Kiana, AK - Noorvik, AK",19-11-2009,Weekday
20346,1,59,9,0,Iliamna Air Taxi,2009,9,1,"Dillingham, AK - Levelock, AK",01-09-2009,Weekday
20331,1,39,9,0,Bering Air Inc.,2009,4,23,"Shaktoolik, AK - Elim, AK",23-04-2009,Weekday
20331,1,282,9,0,Bering Air Inc.,2009,8,22,"Bethel, AK - Nome, AK",22-08-2009,Weekend
20455,1,130,9,0,Grant Aviation,2009,5,7,"Togiak, AK - Bethel, AK",07-05-2009,Weekday
20331,1,130,9,0,Bering Air Inc.,2009,9,15,"Koyuk, AK - Nome, AK",15-09-2009,Weekday
20455,1,21,9,0,Grant Aviation,2009,5,23,"Emmonak, AK - Sheldon Point, AK",23-05-2009,Weekend
20323,1,174,9,0,Warbelow,2009,11,18,"Venetie, AK - Allakaket, AK",18-11-2009,Weekday
20455,1,145,9,0,Grant Aviation,2009,4,28,"Scammon Bay, AK - Bethel, AK",28-04-2009,Weekday
20455,1,96,9,0,Grant Aviation,2010,8,10,"Kipnuk, AK - Bethel, AK",10-08-2010,Weekday
20323,1,102,9,0,Warbelow,2010,4,17,"Venetie, AK - Stevens Village, AK",17-04-2010,Weekend
20331,1,32,9,0,Bering Air Inc.,2010,3,4,"Unalakleet, AK - Shaktoolik, AK",04-03-2010,Weekday
20331,1,40,9,0,Bering Air Inc.,2010,3,24,"Savoonga, AK - Gambell, AK",24-03-2010,Weekday
20331,1,80,9,0,Bering Air Inc.,2010,7,18,"Selawik, AK - Shungnak, AK",18-07-2010,Weekend
20455,1,13,9,0,Grant Aviation,2010,1,1,"Kwethluk, AK - Bethel, AK",01-01-2010,Weekday
20455,1,4,9,0,Grant Aviation,2010,11,25,"Togiak, AK - Twin Hills, AK",25-11-2010,Weekday
20455,1,91,9,0,Grant Aviation,2010,1,25,"St. Michael, AK - Emmonak, AK",25-01-2010,Weekday
20346,1,236,9,0,Iliamna Air Taxi,2010,2,1,"Iliamna, AK - Port Heiden, AK",01-02-2010,Weekday
20346,1,120,9,0,Iliamna Air Taxi,2010,4,14,"Homer, AK - Iliamna, AK",14-04-2010,Weekday
20455,1,40,9,0,Grant Aviation,2010,12,5,"Bethel, AK - Eek, AK",05-12-2010,Weekend
20346,1,120,9,0,Iliamna Air Taxi,2010,5,17,"Homer, AK - Iliamna, AK",17-05-2010,Weekday
20331,1,8,9,0,Bering Air Inc.,2010,8,9,"Stebbins, AK - St. Michael, AK",09-08-2010,Weekday
20331,1,0,9,0,Bering Air Inc.,2010,8,8,"Kotzebue, AK - Kotzebue, AK",08-08-2010,Weekend
20455,1,71,9,0,Grant Aviation,2010,11,27,"Dillingham, AK - King Salmon, AK",27-11-2010,Weekend
20331,1,0,9,0,Bering Air Inc.,2010,9,21,"Nome, AK - Nome, AK",21-09-2010,Weekday
20331,1,43,9,0,Bering Air Inc.,2010,10,3,"Noatak, AK - Kivalina, AK",03-10-2010,Weekend
20455,1,46,9,0,Grant Aviation,2010,2,11,"Goodnews Bay, AK - Quinhagak, AK",11-02-2010,Weekday
20455,1,74,9,0,Grant Aviation,2010,10,28,"Quinhagak, AK - Kwethluk, AK",28-10-2010,Weekday
20455,1,102,9,0,Grant Aviation,2010,9,10,"Emmonak, AK - Hooper Bay, AK",10-09-2010,Weekday
20455,1,116,9,0,Grant Aviation,2010,10,28,"Goodnews Bay, AK - Bethel, AK",28-10-2010,Weekday
20455,1,102,9,0,Grant Aviation,2010,9,11,"Hooper Bay, AK - Emmonak, AK",11-09-2010,Weekend
20455,1,167,9,0,Grant Aviation,2010,11,27,"Bethel, AK - Dillingham, AK",27-11-2010,Weekend
20455,1,50,9,0,Grant Aviation,2010,4,2,"New Stuyahok, AK - Dillingham, AK",02-04-2010,Weekday
20323,1,73,9,0,Warbelow,2010,8,7,"Nenana, AK - Rampart, AK",07-08-2010,Weekend
20331,1,95,9,0,Bering Air Inc.,2011,5,10,"Nome, AK - Elim, AK",10-05-2011,Weekday
20323,1,158,9,0,Warbelow,2011,3,10,"Fairbanks, AK - Venetie, AK",10-03-2011,Weekday
20331,1,88,9,0,Bering Air Inc.,2011,3,3,"Noorvik, AK - Ambler, AK",03-03-2011,Weekday
20331,1,126,9,0,Bering Air Inc.,2011,2,5,"Nome, AK - St. Michael, AK",05-02-2011,Weekend
21386,1,70,9,0,Air Excursions LLC,2011,6,27,"Haines, AK - Juneau, AK",27-06-2011,Weekday
20331,1,234,9,0,Bering Air Inc.,2011,5,13,"Wales, AK - St. Michael, AK",13-05-2011,Weekday
20331,1,72,9,0,Bering Air Inc.,2011,2,4,"Golovin, AK - Nome, AK",04-02-2011,Weekday
20331,1,74,9,0,Bering Air Inc.,2011,3,6,"Koyuk, AK - Unalakleet, AK",06-03-2011,Weekend
20331,1,165,9,0,Bering Air Inc.,2011,6,18,"Kotzebue, AK - Cape Lisburne, AK",18-06-2011,Weekend
20331,1,29,9,0,Bering Air Inc.,2011,1,18,"Kiana, AK - Selawik, AK",18-01-2011,Weekday
20331,1,40,9,0,Bering Air Inc.,2011,4,23,"Point Hope, AK - Cape Lisburne, AK",23-04-2011,Weekend
20346,1,136,9,0,Iliamna Air Taxi,2011,2,21,"Iliamna, AK - Dillingham, AK",21-02-2011,Weekday
20331,1,32,9,0,Bering Air Inc.,2011,8,4,"Council, AK - Golovin, AK",04-08-2011,Weekday
20455,1,129,9,0,Grant Aviation,2011,8,16,"Togiak, AK - Bethel, AK",16-08-2011,Weekday
20455,1,148,9,0,Grant Aviation,2011,9,20,"Bethel, AK - Cape Newenham, AK",20-09-2011,Weekday
20455,1,156,9,0,Grant Aviation,2011,9,12,"Cape Romanzof, AK - Bethel, AK",12-09-2011,Weekday
20455,1,48,9,0,Grant Aviation,2011,9,7,"Togiak, AK - Manokotak, AK",07-09-2011,Weekday
20331,1,182,9,0,Bering Air Inc.,2011,10,21,"St. Mary's, AK - Nome, AK",21-10-2011,Weekday
20331,1,0,9,0,Bering Air Inc.,2011,10,3,"Kotzebue, AK - Kotzebue, AK",03-10-2011,Weekday
